# TStellate3_CT1 Optimisation
# 20130903+13:45:23
 
#param.w.x[lsr][ts] = 0.0016202	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.00088558	[1e-07,0.3]
#param.w.x[ds][ts] = 0.00040527	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00032426	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00014179	[1e-07,0.3]
# final error=83.506300
# Threshold level 20 
# Threshold rate 0 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	
# Penalties :	
# IV RMS errors:	
# IV Penalties :	
# Final Error  83.5063   83.5063
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
3.30	-56.582409	-56.460968	-58.088419
3.40	-56.656045	-56.148354	-58.373894
3.50	-56.573885	-56.283914	-58.789462
3.60	-56.759477	-56.714712	-59.020065
3.70	-56.966574	-57.315621	-59.086177
3.80	-57.058255	-57.777870	-58.992641
3.90	-56.733003	-57.929146	-58.853565
4.00	-56.496799	-57.829170	-58.608532
4.10	-56.539195	-57.346120	-58.189512
4.20	-56.838724	-56.949781	-57.629569
4.30	-57.507194	-56.696696	-57.150833
4.40	-57.935484	-56.770994	-57.013473
4.50	-58.391980	-56.875816	-57.039604
4.60	-58.473982	-57.060835	-57.332996
4.70	-58.534362	-57.142712	-56.808950
4.80	-58.612699	-57.321497	-56.420192
4.90	-58.842413	-57.183407	-55.709118
5.00	-59.015552	-56.552479	-54.737808
5.10	-59.013005	-55.148442	-52.969996
5.20	-58.815170	-52.554038	-50.854557
5.30	-58.191846	-49.544051	-48.266097
5.40	-57.238029	-45.629023	-43.792265
5.50	-55.913059	-42.054283	-35.919350
5.60	-53.873724	-37.301493	-29.186152
5.70	-51.177974	-32.089500	-25.151855
5.80	-47.297611	-29.228742	-28.523746
5.90	-41.782343	-30.847763	-35.830994
6.00	-34.249522	-35.708883	-45.275766
6.10	-29.157154	-42.403597	-53.225789
6.20	-26.812742	-48.729891	-58.328847
6.30	-28.590138	-53.831594	-60.808223
6.40	-34.504240	-57.146144	-61.743364
6.50	-41.322199	-59.267845	-62.228520
6.60	-48.534168	-60.539205	-62.392367
6.70	-54.089266	-61.223081	-62.334843
6.80	-57.664321	-61.542539	-62.222997
6.90	-59.243682	-61.717911	-62.088625
7.00	-59.784750	-61.808723	-61.853685
7.10	-59.933719	-61.881190	-61.519615
7.20	-59.846290	-61.911892	-61.141417
7.30	-59.780154	-61.856917	-60.793608
7.40	-59.810126	-61.755069	-60.269603
7.50	-59.828924	-61.480140	-59.682259
7.60	-59.819495	-61.151172	-58.827915
7.70	-59.896540	-60.863440	-57.873884
7.80	-59.991361	-60.285620	-56.875280
7.90	-60.106584	-59.487016	-55.682873
8.00	-60.123862	-58.684173	-54.483723
8.10	-60.071181	-57.896973	-53.429342
8.20	-59.967708	-57.039070	-52.128165
8.30	-59.837751	-56.179777	-51.000558
8.40	-59.611112	-55.131647	-50.467610
8.50	-59.149700	-53.964823	-49.974075
8.60	-58.607496	-52.200337	-48.928805
8.70	-57.895454	-50.366141	-48.088714
8.80	-57.159426	-48.506966	-47.384883
8.90	-56.183699	-47.285938	-47.002437
9.00	-55.069626	-46.508886	-46.626819
9.10	-53.711808	-45.782372	-46.737176
9.20	-52.372682	-44.953098	-46.049828
9.30	-50.767747	-44.856163	-46.406405
9.40	-49.304281	-44.263692	-46.877081
9.50	-47.490794	-44.793129	-47.436344
9.60	-45.623006	-45.615584	-48.318402
9.70	-45.222994	-46.648547	-49.071553
9.80	-45.295717	-48.104776	-49.847911
9.90	-45.881458	-49.077543	-50.889648
10.00	-46.043109	-49.060038	-51.826008
10.10	-46.023446	-49.702489	-52.044904
10.20	-45.644840	-49.880043	-52.094130
10.30	-46.077706	-50.725432	-51.513815
10.40	-46.697630	-51.518158	-51.350772
10.50	-47.468349	-52.117498	-50.916079
10.60	-48.922495	-52.786435	-51.105662
10.70	-49.954272	-53.408234	-51.597629
10.80	-51.468353	-53.589298	-52.290664
10.90	-52.402660	-53.689096	-52.677996
11.00	-52.758515	-53.352178	-52.054447
11.10	-53.019860	-53.076870	-50.751727
11.20	-53.218792	-52.587304	-49.884594
11.30	-53.102521	-52.203025	-49.294275
11.40	-52.620006	-51.872951	-49.475589
11.50	-51.666455	-51.725283	-49.687553
11.60	-51.235722	-51.458618	-49.246091
11.70	-50.655459	-50.951480	-49.217575
11.80	-50.791060	-49.959823	-49.201183
11.90	-50.874701	-49.044422	-49.774164
12.00	-51.048509	-47.484434	-49.609136
12.10	-51.051318	-47.000887	-48.864236
12.20	-50.631409	-46.724907	-48.443627
12.30	-50.509373	-47.512222	-48.336039
12.40	-49.842765	-48.193185	-48.572516
12.50	-49.109191	-48.727350	-48.427741
12.60	-48.098665	-48.562895	-47.394985
12.70	-47.372504	-48.109439	-46.870800
12.80	-46.209605	-48.309113	-46.341872
12.90	-46.165486	-48.400767	-47.062668
13.00	-45.994116	-48.623578	-47.396078
13.10	-46.023314	-48.431362	-48.012988
13.20	-46.620386	-47.616323	-48.459176
13.30	-47.167338	-47.535697	-49.442079
13.40	-48.722939	-47.831337	-50.427558
13.50	-50.521405	-48.317609	-51.643570
13.60	-51.952291	-49.104145	-52.146245
13.70	-52.916578	-49.878159	-51.808932
13.80	-53.122653	-50.731124	-51.056003
13.90	-53.203351	-51.209370	-49.983281
14.00	-53.093504	-51.898936	-49.036143
14.10	-52.547095	-52.236617	-48.403196
14.20	-52.210002	-52.478866	-47.415702
14.30	-51.759014	-52.649633	-47.104565
14.40	-50.963456	-52.507232	-46.781442
14.50	-49.890899	-52.300924	-46.981340
14.60	-49.384226	-51.476879	-48.004451
14.70	-48.789584	-50.950101	-49.324968
14.80	-48.959630	-50.239510	-50.996011
14.90	-49.101782	-49.813963	-52.322229
15.00	-49.199003	-49.548875	-52.916898
15.10	-49.325548	-49.840542	-52.656630
15.20	-49.384130	-50.147584	-52.112036
15.30	-49.579126	-50.059436	-51.028560
15.40	-50.294345	-49.400204	-50.251321
15.50	-50.669636	-48.129630	-49.562776
15.60	-50.902983	-47.195071	-48.815586
15.70	-50.116869	-46.022743	-47.959086
15.80	-49.430557	-45.689787	-47.259634
15.90	-48.987931	-45.188966	-46.297139
16.00	-49.408947	-44.869123	-46.554468
16.10	-50.216003	-44.787410	-47.209888
16.20	-50.686378	-45.293260	-48.087287
16.30	-51.404440	-46.544605	-48.947784
16.40	-51.259959	-47.948162	-49.112594
16.50	-51.541511	-49.414392	-49.345165
16.60	-50.926619	-50.144161	-49.768591
16.70	-49.993641	-49.886335	-50.537937
16.80	-49.724891	-49.348938	-50.993422
16.90	-49.669999	-48.985412	-51.444021
17.00	-49.669260	-49.370195	-51.723230
17.10	-49.625254	-50.100832	-51.671846
17.20	-48.400517	-51.486263	-51.445111
17.30	-48.033876	-52.237358	-51.439681
17.40	-46.835394	-53.385574	-51.365250
17.50	-46.862604	-53.700007	-51.091426
17.60	-47.002757	-53.801307	-51.197122
17.70	-47.750054	-53.824368	-51.121501
17.80	-48.923581	-53.513197	-51.050334
17.90	-49.651149	-52.991747	-50.801770
18.00	-50.472751	-52.310191	-49.812440
18.10	-50.645236	-51.649603	-49.042762
18.20	-50.635861	-51.351742	-47.771287
18.30	-50.745851	-50.936546	-47.204391
18.40	-50.996729	-50.741162	-46.556636
18.50	-50.934846	-49.899212	-46.625717
18.60	-51.765825	-49.577740	-47.050881
18.70	-51.982299	-49.114462	-47.459768
18.80	-52.530314	-48.387275	-47.435781
18.90	-52.567382	-47.840657	-47.401739
19.00	-52.378521	-47.407576	-48.214009
19.10	-51.943115	-47.212094	-49.230509
19.20	-51.277806	-48.163308	-50.547980
19.30	-50.169116	-48.681427	-51.019903
19.40	-49.717681	-48.892339	-50.418812
19.50	-49.368829	-48.671435	-48.886953
19.60	-49.245061	-48.308760	-48.174509
19.70	-49.272712	-48.479123	-48.168366
19.80	-48.960716	-49.130092	-48.909125
19.90	-49.156857	-50.041225	-50.282775
20.00	-48.960762	-51.356339	-50.917765
20.10	-48.600305	-52.685143	-51.487377
20.20	-48.116778	-53.370169	-51.717152
20.30	-48.538110	-53.095696	-51.366983
20.40	-49.562932	-52.570886	-50.758704
20.50	-50.571939	-51.780047	-50.736975
20.60	-50.886413	-51.186768	-50.921691
20.70	-50.450360	-50.680228	-51.323232
20.80	-49.935695	-50.008357	-51.172880
20.90	-49.179566	-49.852445	-50.900734
21.00	-49.062154	-49.723773	-50.228462
21.10	-48.815564	-49.530846	-49.614681
21.20	-49.000466	-48.673519	-48.987772
21.30	-48.940928	-47.973434	-48.370872
21.40	-48.985932	-46.990733	-48.248292
21.50	-49.040785	-47.043370	-48.170147
21.60	-49.351427	-46.694677	-48.711259
21.70	-50.368677	-47.323677	-49.464469
21.80	-51.364269	-47.884860	-50.304506
21.90	-52.277910	-48.348169	-51.366214
22.00	-52.562523	-48.770473	-51.966758
22.10	-52.214292	-48.396559	-52.071303
22.20	-50.866882	-48.603900	-52.281821
22.30	-49.931919	-48.682762	-52.413272
22.40	-48.952733	-48.997629	-52.738422
22.50	-48.441410	-49.068219	-52.686492
22.60	-47.974639	-49.320456	-51.953089
22.70	-47.479411	-49.469727	-50.844204
22.80	-47.288493	-50.259214	-49.465172
22.90	-48.453318	-51.181916	-48.495672
23.00	-49.770698	-51.818243	-48.144109
23.10	-51.647301	-52.289188	-47.587609
23.20	-52.794270	-52.485815	-47.524744
23.30	-53.355462	-52.273550	-47.674344
23.40	-52.950732	-52.215696	-48.553053
23.50	-52.389204	-51.844305	-49.644701
23.60	-51.898232	-51.031763	-50.502773
23.70	-51.825624	-50.074433	-50.833418
23.80	-51.857359	-49.521647	-50.857588
23.90	-52.047665	-49.393453	-50.739870
24.00	-51.560699	-49.748728	-50.052505
24.10	-50.817910	-50.362727	-49.548782
24.20	-50.249755	-50.728967	-49.187725
24.30	-50.365577	-50.821478	-48.808298
24.40	-50.594809	-50.349922	-49.026483
24.50	-50.261104	-49.725113	-49.230312
24.60	-49.881078	-49.355418	-50.006074
24.70	-49.503389	-48.690104	-50.862810
24.80	-49.811199	-48.566224	-51.455905
24.90	-50.454037	-48.402429	-51.358320
25.00	-51.018082	-48.358863	-50.975330
25.10	-51.484217	-48.277265	-50.470873
25.20	-51.526266	-49.122787	-50.122091
25.30	-51.025893	-49.602524	-50.472147
25.40	-49.970520	-50.454557	-50.649842
25.50	-48.563567	-51.563385	-50.966922
25.60	-48.023395	-51.714118	-50.946870
25.70	-47.642644	-52.290420	-50.622067
25.80	-48.582318	-51.837112	-49.991122
25.90	-48.970009	-51.253733	-49.479069
26.00	-48.614461	-50.541129	-48.984786
26.10	-49.022539	-49.841437	-48.695151
26.20	-49.055403	-49.977913	-48.904592
26.30	-49.793227	-49.940263	-49.321223
26.40	-50.278032	-50.357583	-49.756453
26.50	-50.709528	-49.816388	-50.133071
26.60	-51.334583	-48.993781	-50.370617
26.70	-51.674416	-49.117632	-50.098971
26.80	-52.291956	-49.247133	-49.172962
26.90	-52.930727	-50.375928	-47.659850
27.00	-53.308696	-51.028981	-46.928130
27.10	-53.554198	-51.552285	-46.809252
27.20	-53.007631	-51.678453	-47.295849
27.30	-52.364986	-51.420172	-48.558868
27.40	-51.296493	-50.872782	-49.577824
27.50	-50.811427	-50.609983	-50.691740
27.60	-50.105304	-50.249666	-51.282725
27.70	-50.114614	-49.573169	-51.615048
27.80	-50.376193	-49.275598	-51.658790
27.90	-50.614804	-48.752899	-52.066044
28.00	-51.093946	-48.874950	-52.188537
28.10	-50.927222	-49.717020	-52.416865
28.20	-50.253006	-50.284950	-52.178460
28.30	-49.424224	-50.685723	-52.245133
28.40	-49.416223	-50.566386	-51.693214
28.50	-49.546330	-50.170851	-51.136979
28.60	-50.461215	-50.314563	-49.943218
28.70	-51.114423	-49.892219	-49.313239
28.80	-51.284724	-49.561067	-48.220614
28.90	-51.167037	-48.928322	-48.217594
29.00	-50.991960	-48.558755	-47.945246
29.10	-51.074481	-48.176223	-48.028149
29.20	-50.715274	-48.803494	-47.299011
29.30	-50.648519	-49.477780	-47.583503
29.40	-49.654895	-50.778895	-48.089322
29.50	-48.940993	-51.309207	-49.362801
29.60	-48.361036	-51.234165	-50.538058
29.70	-48.191065	-50.249803	-50.978850
29.80	-48.229413	-49.946436	-50.316053
29.90	-48.442994	-49.712569	-49.475903
30.00	-49.020233	-49.747892	-48.525340
30.10	-49.466031	-50.080381	-47.782753
30.20	-49.813003	-50.630020	-48.438953
30.30	-49.787337	-51.253124	-49.436100
30.40	-50.030407	-51.782210	-51.058967
30.50	-50.706534	-51.444604	-52.385259
30.60	-51.451312	-51.062365	-52.933060
30.70	-51.874196	-50.202196	-52.487547
30.80	-51.429703	-49.685132	-51.747648
30.90	-50.996706	-49.189059	-50.905686
31.00	-50.638119	-48.740745	-50.539543
31.10	-50.610977	-48.685122	-50.437829
31.20	-50.204001	-49.205198	-50.366401
31.30	-50.128804	-49.417600	-50.428224
31.40	-49.426064	-49.153839	-50.653557
31.50	-48.804034	-49.010756	-50.458837
31.60	-48.830318	-48.444798	-50.337519
31.70	-48.906408	-49.007820	-49.632536
31.80	-49.373087	-49.608265	-48.966926
31.90	-49.924763	-50.246818	-48.356180
32.00	-49.900033	-50.780123	-48.505937
32.10	-49.718558	-51.162038	-48.741231
32.20	-48.728707	-51.545316	-49.684905
32.30	-48.939451	-52.051297	-50.109552
32.40	-48.887932	-52.347943	-50.420875
32.50	-49.891632	-52.708840	-50.983665
32.60	-50.807136	-52.516694	-51.387751
32.70	-51.199663	-52.580994	-51.973640
32.80	-51.409062	-52.181118	-52.250855
32.90	-51.600901	-51.584954	-52.341171
33.00	-51.811739	-50.533371	-52.260229
33.10	-52.007240	-49.352173	-52.025681
33.20	-52.149405	-49.108926	-51.266534
33.30	-52.001495	-49.392878	-50.674907
33.40	-51.529834	-49.667520	-49.739917
33.50	-51.628268	-49.391796	-49.193617
33.60	-51.300279	-48.713173	-48.749484
33.70	-50.853930	-48.455524	-48.481197
33.80	-49.915439	-48.792571	-49.275097
33.90	-49.599394	-48.915523	-49.574636
34.00	-49.670977	-49.639257	-50.721458
34.10	-50.258948	-49.993875	-51.076329
34.20	-50.498179	-50.690903	-51.370085
34.30	-50.434697	-51.043832	-51.419179
34.40	-50.736666	-50.775615	-51.151923
34.50	-51.179974	-50.232819	-50.643681
34.60	-51.539862	-49.784813	-49.532917
34.70	-51.810970	-49.039395	-48.392669
34.80	-51.765244	-48.649989	-47.641438
34.90	-51.408882	-48.619277	-47.444182
35.00	-51.335037	-49.314063	-47.630540
35.10	-50.657094	-50.667108	-47.439419
35.20	-50.268541	-51.520197	-47.396306
35.30	-49.593712	-51.831557	-47.927105
35.40	-49.616566	-51.074573	-49.294790
35.50	-49.624023	-50.026376	-50.625028
35.60	-50.271106	-48.749645	-51.919787
35.70	-50.458883	-48.251653	-52.631890
35.80	-50.583113	-48.752184	-53.283999
35.90	-50.702231	-49.573560	-53.585716
36.00	-50.220817	-51.111726	-53.694771
36.10	-49.931466	-51.679482	-53.231352
36.20	-49.802042	-51.722940	-52.892620
36.30	-49.653076	-50.836083	-52.035118
36.40	-48.953685	-49.968485	-51.747030
36.50	-48.174163	-49.487733	-51.736704
36.60	-47.790879	-49.345989	-52.132553
36.70	-47.954667	-49.356384	-52.521674
36.80	-48.798917	-49.573677	-52.436978
36.90	-48.699328	-49.408249	-51.931744
37.00	-49.105249	-49.697334	-51.189897
37.10	-48.759316	-49.858581	-50.665378
37.20	-49.500277	-50.118829	-50.245118
37.30	-49.904429	-50.130660	-50.755719
37.40	-51.306929	-49.972137	-51.412658
37.50	-52.518192	-49.465200	-52.192022
37.60	-53.766818	-49.468575	-52.706735
37.70	-54.815143	-49.618361	-52.526969
37.80	-55.133419	-50.442450	-51.809969
37.90	-55.110242	-51.000549	-51.038400
38.00	-54.663374	-51.323879	-50.154614
38.10	-53.756508	-50.988406	-49.730743
38.20	-53.025748	-50.158775	-49.003198
38.30	-52.335411	-48.941065	-48.697668
38.40	-51.491085	-47.942948	-48.453263
38.50	-50.978336	-47.873456	-48.426825
38.60	-50.034749	-48.164369	-48.639028
38.70	-49.478381	-49.196510	-48.261468
38.80	-49.647048	-50.230614	-48.396858
38.90	-49.967150	-51.392449	-48.825434
39.00	-50.486425	-52.047540	-49.220975
39.10	-50.317128	-52.371692	-49.190263
39.20	-50.062848	-51.604180	-49.356763
39.30	-49.798802	-50.839579	-49.215533
39.40	-49.624261	-49.687912	-49.776993
39.50	-49.500794	-49.270403	-50.540421
39.60	-49.801518	-49.170990	-51.258673
39.70	-49.398327	-48.958019	-51.845531
39.80	-49.185385	-48.626980	-52.107723
39.90	-49.219004	-47.959096	-52.519366
40.00	-49.387429	-47.377606	-52.558405
40.10	-50.296739	-46.711837	-52.518623
40.20	-51.391934	-46.718457	-52.395339
40.30	-51.671950	-47.544322	-51.881590
40.40	-51.172320	-48.518222	-51.958801
40.50	-50.295051	-50.068084	-52.208713
40.60	-49.587351	-51.012953	-52.479078
40.70	-49.519518	-51.784695	-52.893806
40.80	-50.418633	-52.008698	-53.250688
40.90	-50.697125	-52.180908	-53.416550
41.00	-51.158194	-51.906786	-52.781335
41.10	-50.776261	-51.705920	-51.620342
41.20	-50.563033	-51.570910	-50.556352
41.30	-50.416157	-51.447673	-50.039111
41.40	-50.527838	-51.484519	-50.487572
41.50	-50.829040	-51.284081	-51.046851
41.60	-50.565955	-50.605628	-51.955375
41.70	-50.335886	-50.299802	-52.146633
41.80	-49.967444	-49.682859	-51.833364
41.90	-49.773194	-49.573710	-51.668161
42.00	-49.674077	-49.470832	-50.882579
42.10	-49.672368	-49.640957	-50.201468
42.20	-50.258418	-49.760134	-49.422271
42.30	-50.691301	-50.153107	-48.976837
42.40	-51.627217	-50.154974	-48.819421
42.50	-51.735437	-50.707230	-48.979100
42.60	-52.155641	-51.083404	-48.551126
42.70	-52.056861	-51.987031	-48.559811
42.80	-51.554781	-52.570957	-48.005095
42.90	-51.172963	-52.657370	-48.032908
43.00	-50.759972	-52.352842	-48.058302
43.10	-51.003119	-50.940672	-48.132416
43.20	-51.338734	-49.746987	-48.709289
43.30	-51.973711	-49.184686	-49.505076
43.40	-52.269081	-49.870252	-50.061278
43.50	-51.954687	-50.985553	-50.661564
43.60	-51.192499	-51.855163	-51.327432
43.70	-50.606616	-52.307587	-51.870604
43.80	-50.095309	-52.560393	-52.758243
43.90	-50.159796	-52.690463	-53.078493
44.00	-50.340223	-52.591343	-52.745609
44.10	-49.554714	-52.370279	-52.388783
44.20	-49.329832	-52.062842	-52.030259
44.30	-48.902362	-51.915312	-51.826816
44.40	-49.177650	-51.386682	-51.918088
44.50	-49.702222	-50.407807	-51.788219
44.60	-50.503847	-49.634306	-51.800790
44.70	-50.743947	-49.472623	-51.942308
44.80	-50.090600	-50.279569	-52.257333
44.90	-50.030239	-51.325111	-52.258005
45.00	-49.231417	-52.239226	-52.377390
45.10	-48.709758	-52.690626	-52.090058
45.20	-48.023940	-52.745985	-51.579047
45.30	-47.570606	-52.846389	-50.527195
45.40	-47.953557	-52.480959	-49.852104
45.50	-48.973322	-51.733441	-48.841729
45.60	-49.568181	-50.654902	-48.388397
45.70	-49.865685	-48.929434	-47.499430
45.80	-49.988246	-47.195854	-47.069443
45.90	-50.276708	-46.112862	-46.557505
46.00	-50.763945	-46.455096	-46.639450
46.10	-51.155135	-47.293773	-47.302135
46.20	-51.089996	-48.585344	-48.231632
46.30	-51.412408	-48.855439	-48.993412
46.40	-51.522091	-48.787327	-49.616750
46.50	-51.880962	-48.178505	-50.182658
46.60	-52.121702	-47.867879	-49.978618
46.70	-52.147625	-47.718037	-49.849694
46.80	-51.655822	-47.375826	-48.836672
46.90	-51.248697	-46.562166	-48.232756
47.00	-51.229567	-46.995098	-48.210749
47.10	-51.344896	-47.850599	-48.914141
47.20	-51.751156	-49.821759	-50.248813
47.30	-51.254153	-51.300770	-51.715051
47.40	-50.856569	-52.595206	-52.815102
47.50	-50.313857	-53.081639	-53.260831
47.60	-50.058234	-53.553998	-53.489580
47.70	-50.013793	-53.643378	-53.339809
47.80	-49.636261	-53.829836	-52.694623
47.90	-49.293918	-53.413721	-52.357997
48.00	-49.293298	-52.867032	-51.775478
48.10	-49.528688	-52.236942	-51.677457
48.20	-50.093375	-50.974471	-51.366426
48.30	-50.003343	-50.428238	-51.092840
48.40	-50.156438	-49.612079	-50.790536
48.50	-49.644621	-49.732187	-50.683433
48.60	-49.539593	-50.029874	-50.243935
48.70	-49.663588	-50.096258	-49.774100
48.80	-50.081512	-49.664041	-49.466532
48.90	-50.765492	-49.218964	-49.268721
49.00	-50.849179	-47.945210	-49.533936
49.10	-51.465081	-47.754109	-49.367495
49.20	-51.093073	-47.713362	-49.411935
49.30	-51.736766	-48.260226	-49.257031
49.40	-52.138696	-48.861472	-48.718653
49.50	-52.969566	-48.620595	-49.068104
49.60	-53.693769	-49.003542	-49.436865
49.70	-53.769451	-49.669626	-50.411389
49.80	-53.139503	-50.558341	-51.551931
49.90	-52.471496	-51.541055	-52.159841
50.00	-51.877660	-51.779409	-52.175331
50.10	-51.678223	-51.956678	-51.883343
50.20	-51.300209	-52.133450	-51.339730
50.30	-50.827256	-52.202766	-51.256370
50.40	-49.980148	-52.002164	-51.563284
50.50	-49.067290	-52.316001	-52.087943
50.60	-48.965098	-52.371867	-52.129113
50.70	-48.881415	-52.934460	-51.841315
50.80	-49.101077	-53.129465	-51.604293
50.90	-49.489926	-53.320964	-50.936337
51.00	-49.191366	-52.822699	-51.194674
51.10	-49.371968	-52.471640	-50.614200
51.20	-49.156877	-51.915438	-51.104300
51.30	-49.641710	-51.444093	-51.254643
51.40	-50.452038	-51.131187	-51.273233
51.50	-51.543443	-50.821210	-50.727911
51.60	-52.501723	-50.607443	-50.549320
51.70	-53.251874	-50.469647	-50.411136
51.80	-53.492825	-50.433821	-51.180839
51.90	-53.281022	-50.061836	-51.363204
52.00	-52.864974	-49.616086	-51.878276
52.10	-52.282075	-48.296106	-51.384827
52.20	-51.982140	-48.168922	-51.393609
52.30	-51.551265	-47.952034	-51.341552
52.40	-51.700260	-48.540423	-51.156607
52.50	-51.676659	-48.881207	-51.007817
52.60	-51.661835	-48.432829	-50.946664
52.70	-51.484938	-48.296039	-51.171577
52.80	-51.074395	-48.447490	-51.213253
52.90	-50.860685	-48.908246	-51.138395
53.00	-50.747699	-50.307100	-50.457002
53.10	-50.287197	-51.136645	-49.479877
53.20	-49.852546	-51.889967	-48.910235
53.30	-49.615324	-52.179460	-48.229032
53.40	-49.512077	-52.061222	-47.959757
53.50	-49.877642	-51.905038	-47.651649
53.60	-49.600039	-52.037145	-47.667446
53.70	-49.584348	-51.793001	-48.356558
53.80	-49.432727	-51.822796	-49.707952
53.90	-49.938932	-51.681123	-50.702383
54.00	-50.075546	-52.130298	-51.419247
54.10	-50.503868	-52.810919	-51.469692
54.20	-50.122209	-53.444228	-51.289169
54.30	-50.382116	-53.593910	-50.702509
54.40	-50.802590	-53.072394	-49.695039
54.50	-51.240831	-52.019549	-49.066247
54.60	-51.606682	-50.563473	-48.451850
54.70	-51.723381	-49.400946	-48.427305
54.80	-51.678085	-49.611015	-48.902259
54.90	-51.643235	-49.783417	-49.294150
55.00	-51.581434	-50.704815	-49.682642
55.10	-51.711252	-50.956564	-50.303415
55.20	-52.297926	-51.136100	-50.952039
55.30	-52.830748	-51.086117	-51.868375
55.40	-53.422963	-51.045144	-52.375268
55.50	-53.387452	-50.131276	-52.464953
55.60	-53.267742	-48.798499	-52.387439
55.70	-52.880051	-47.631634	-52.171227
55.80	-53.193842	-46.672051	-52.029004
55.90	-53.351302	-47.030789	-51.967889
56.00	-53.714799	-47.942429	-51.694723
56.10	-53.403383	-48.713767	-51.246751
56.20	-52.887115	-50.289054	-51.299632
56.30	-51.694993	-51.022122	-51.512976
56.40	-50.946949	-51.502790	-51.841515
56.50	-50.195602	-51.248810	-52.811843
56.60	-49.635405	-50.838793	-53.509447
56.70	-49.881024	-50.879059	-54.268973
56.80	-50.559265	-51.755172	-54.501568
56.90	-52.299895	-53.425935	-54.415867
57.00	-54.220156	-55.063117	-54.060973
57.10	-56.099871	-56.217246	-53.597976
57.20	-57.256243	-56.574493	-53.516107
57.30	-57.757955	-56.734183	-53.255199
57.40	-57.903466	-56.805013	-52.865788
57.50	-57.840932	-57.194197	-52.613834
57.60	-58.201036	-57.652241	-52.279223
57.70	-58.865932	-58.188590	-52.206769
57.80	-59.823322	-58.560133	-52.779467
57.90	-60.877436	-58.797160	-53.259883
58.00	-61.618869	-58.878263	-53.916040
58.10	-62.112272	-58.779470	-54.424474
58.20	-62.418645	-58.850737	-55.092016
58.30	-62.573669	-59.118466	-55.853503
58.40	-62.530002	-59.756752	-56.934505
58.50	-62.631356	-60.512005	-57.781441
58.60	-62.758736	-61.103234	-58.653556
58.70	-63.085216	-61.561814	-59.269509
58.80	-63.407280	-61.920424	-59.842232
58.90	-63.645142	-62.210077	-60.461811
59.00	-63.810184	-62.452375	-60.931997
59.10	-63.921260	-62.659929	-61.602148
59.20	-63.997430	-62.840043	-62.109848
59.30	-64.050610	-62.997244	-62.502770
59.40	-64.087650	-63.134633	-62.801685
59.50	-64.112645	-63.254536	-63.035843
59.60	-64.128213	-63.358833	-63.226292
59.70	-64.136137	-63.449103	-63.385102
59.80	-64.137703	-63.526747	-63.519355
59.90	-64.133887	-63.592991	-63.633535
60.00	-64.125454	-63.648933	-63.730752
60.10	-64.113024	-63.695577	-63.813345
60.20	-64.097110	-63.733817	-63.883147
60.30	-64.078143	-63.764466	-63.941644
60.40	-64.056497	-63.788253	-63.990108
60.50	-64.032491	-63.805842	-64.029627
60.60	-64.006405	-63.817838	-64.061149
60.70	-63.978488	-63.824782	-64.085501
60.80	-63.948957	-63.827169	-64.103422
60.90	-63.918010	-63.825444	-64.115569
61.00	-63.885820	-63.820010	-64.122521
61.10	-63.852547	-63.811235	-64.124805
61.20	-63.818332	-63.799454	-64.122893
61.30	-63.783302	-63.784973	-64.117205
61.40	-63.747573	-63.768060	-64.108121
61.50	-63.711252	-63.748967	-64.095985
61.60	-63.674435	-63.727922	-64.081110
61.70	-63.637212	-63.705132	-64.063776
61.80	-63.599664	-63.680787	-64.044236
61.90	-63.561864	-63.655060	-64.022722
62.00	-63.523879	-63.628108	-63.999443
62.10	-63.485772	-63.600237	-63.974592
62.20	-63.447596	-63.571524	-63.948341
62.30	-63.409403	-63.542051	-63.920850
62.40	-63.371239	-63.511900	-63.892264
62.50	-63.333146	-63.481151	-63.862715
62.60	-63.295164	-63.449880	-63.832321
62.70	-63.257328	-63.418161	-63.801193
62.80	-63.219670	-63.386063	-63.769430
62.90	-63.182221	-63.353651	-63.737125
63.00	-63.145008	-63.320985	-63.704363
63.10	-63.108055	-63.288122	-63.671221
63.20	-63.071385	-63.255114	-63.637769
63.30	-63.035017	-63.222012	-63.604072
63.40	-62.998970	-63.188862	-63.570188
63.50	-62.963260	-63.155706	-63.536173
63.60	-62.927900	-63.122582	-63.502074
63.70	-62.892906	-63.089529	-63.467938
63.80	-62.858289	-63.056578	-63.433808
63.90	-62.824055	-63.023761	-63.399719
64.00	-62.790214	-62.991105	-63.365706
64.10	-62.756773	-62.958634	-63.331797
64.20	-62.723739	-62.926373	-63.298022
64.30	-62.691121	-62.894342	-63.264407
64.40	-62.658925	-62.862560	-63.230976
64.50	-62.627156	-62.831043	-63.197749
64.60	-62.595816	-62.799809	-63.164747
64.70	-62.564907	-62.768871	-63.131987
64.80	-62.534432	-62.738241	-63.099485
64.90	-62.504391	-62.707930	-63.067254
65.00	-62.474786	-62.677944	-63.035307
65.10	-62.445619	-62.648291	-63.003657
65.20	-62.416887	-62.618979	-62.972313
